Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PetID,PhotoAmt,SentimentScore,SentimentMagnitude,HasName,DescWordCount,IsMixedBreed,AgeBin,IsFree,TotalMultimedia,SentimentImpact,AdoptionSpeed
1,3,307,0,1,5,0,0,2,1,2,1,2,1,1,0,3,0,46e25aa2b,2,0.2,2.2,1,47,1,0,1,2.0,0.44000000000000006,1
2,3,266,0,2,2,3,6,1,1,2,2,2,1,1,0,12,0,9ff4a6c4f,15,-0.1,0.7,1,11,0,0,1,15.0,-0.06999999999999999,2
1,60,195,0,2,6,0,0,2,2,1,1,1,1,1,0,12,0,ef690f7c1,1,0.1,3.4,1,135,0,2,1,1.0,0.34,2
1,3,307,103,3,1,2,0,3,2,2,1,2,1,2,0,12,0,dd201c041,6,0.5,3.2,1,39,1,0,1,6.0,1.6,3
2,2,266,0,1,6,7,0,2,1,2,2,2,1,1,0,12,0,0bf2506a5,5,0.2,0.5,1,19,0,0,1,5.0,0.1,2
1,2,179,195,1,1,2,0,1,2,2,2,2,1,1,450,12,0,1cd970978,2,0.0,0.8,1,39,1,0,0,2.0,0.0,1
1,1,307,0,1,1,2,0,2,1,3,3,2,1,1,0,12,0,2b0b80ef6,3,0.5,1.1,1,17,1,0,1,3.0,0.55,3
1,36,129,0,2,2,7,0,1,2,1,1,1,1,1,0,3,0,611970ebc,1,0.3,1.5,1,35,0,2,1,1.0,0.44999999999999996,3
1,12,307,0,2,3,4,0,2,1,3,3,3,1,7,0,9,0,fe22cc3da,1,0.0,0.9,1,58,1,1,1,1.0,0.0,4
1,7,307,96,2,2,0,0,2,2,1,1,2,1,1,0,12,0,49d4a0adf,4,0.8,2.5,1,19,1,1,1,4.0,2.0,4
1,12,307,0,3,2,0,0,2,2,3,3,3,1,4,0,3,0,364e3ac89,6,0.0,0.0,1,366,1,1,1,6.0,0.0,4
1,1,307,0,3,1,2,0,2,1,1,1,2,1,4,0,12,0,7f51a7e88,6,0.3,2.8,0,97,1,0,1,6.0,0.84,4
2,3,265,0,3,1,2,7,2,2,3,3,3,1,4,0,3,0,b743aa88e,4,0.0,0.1,0,10,0,0,1,4.0,0.0,3
2,3,266,0,2,7,0,0,1,1,2,2,2,1,1,0,9,0,02eb29707,2,0.1,0.1,1,3,0,0,1,2.0,0.010000000000000002,3
2,2,266,0,2,4,7,0,1,2,2,2,2,1,1,0,12,0,71510cf8b,10,0.2,0.2,1,10,0,0,1,10.0,0.04000000000000001,1
2,60,285,285,2,5,6,7,2,3,1,1,2,1,1,100,12,0,8ff587b75,3,0.0,2.0,1,70,0,2,0,3.0,0.0,3
1,0,307,0,2,7,0,0,3,1,1,1,1,1,1,0,12,0,5bd3c6eee,1,0.0,0.0,1,6,1,0,1,1.0,0.0,2
2,2,299,0,2,6,0,0,1,1,2,2,2,1,1,0,12,0,f25e91baa,7,0.2,1.1,1,38,0,0,1,7.0,0.22000000000000003,3
1,3,307,0,2,1,2,0,2,2,1,1,2,1,1,0,3,0,6d6390b1f,2,0.5,2.6,1,58,1,0,1,2.0,1.3,2
1,9,307,0,1,2,7,0,2,1,1,1,1,1,1,0,12,0,f8d98877d,6,-0.1,2.0,1,63,1,1,1,6.0,-0.2,4
2,2,264,265,1,1,7,0,2,3,2,1,2,1,1,50,12,0,61afb7281,4,0.1,3.6,1,106,1,0,0,4.0,0.36000000000000004,0
1,1,307,0,3,1,2,7,2,1,1,1,1,1,2,0,8,0,1099a5406,3,0.4,1.6,1,88,1,0,1,3.0,0.6400000000000001,3
2,1,241,241,1,2,3,7,1,2,2,2,2,1,1,0,12,0,49303270e,5,0.0,0.0,1,64,0,0,1,5.0,0.0,1
1,6,307,0,2,2,0,0,2,1,2,2,2,1,1,0,12,0,0e4cf50f4,2,0.2,1.0,0,30,1,1,1,2.0,0.2,0
1,4,307,0,2,1,0,0,2,2,1,1,2,1,1,0,12,0,28ef05fe6,2,0.3,0.3,1,35,1,1,1,2.0,0.09,4
2,1,265,0,1,7,0,0,1,2,2,2,2,2,1,0,12,0,de0f96a50,2,0.2,1.3,0,25,0,0,1,2.0,0.26,2
2,5,265,285,2,1,6,7,2,2,1,1,1,1,1,0,12,0,9c1b4bb55,2,0.3,2.6,1,41,1,1,1,2.0,0.78,2
2,3,266,0,1,3,7,0,2,1,1,1,1,1,1,0,12,1,b7a54fea5,16,0.2,1.0,1,35,0,0,1,17.0,0.2,3
2,4,266,0,2,1,2,7,1,1,2,1,2,1,1,0,9,0,ca4a8f0c2,4,0.0,0.4,1,28,0,1,1,4.0,0.0,4
1,4,307,0,2,2,0,0,2,1,1,1,1,1,1,0,3,0,1758efd47,5,0.0,0.8,1,115,1,1,1,5.0,0.0,4
2,8,299,0,2,3,0,0,1,2,2,2,2,1,1,150,12,0,41c09806e,5,0.4,3.0,1,84,0,1,0,5.0,1.2000000000000002,4
1,2,307,307,2,5,0,0,2,2,2,1,2,1,1,0,12,0,a77b63ee1,8,0.0,0.0,1,2,1,0,1,8.0,0.0,3
1,1,307,307,1,2,0,0,2,2,2,1,2,1,1,0,12,0,704502836,1,0.0,0.0,1,3,1,0,1,1.0,0.0,2
2,15,285,265,1,2,5,7,3,2,1,1,1,1,1,0,12,0,888116751,1,0.0,3.5,1,107,1,2,1,1.0,0.0,1
1,7,307,0,2,2,0,0,1,1,2,2,2,1,1,0,12,0,99ab7c701,1,0.9,0.9,1,9,1,1,1,1.0,0.81,4
2,3,265,0,2,1,4,7,2,2,2,1,2,1,2,0,9,0,eb4dbddea,3,0.0,0.3,1,46,0,0,1,3.0,0.0,4
1,2,307,307,3,2,0,0,2,2,3,3,3,1,5,0,12,0,9252b5dc8,4,0.0,0.9,0,50,1,0,1,4.0,0.0,4
2,4,266,0,1,2,5,6,1,1,1,1,2,1,1,0,12,0,6b53bf64d,5,0.6,4.5,1,68,0,1,1,5.0,2.6999999999999997,2
1,13,307,103,1,1,2,0,2,1,1,1,1,1,1,1,3,0,6679c179c,4,0.1,1.8,1,64,1,2,0,4.0,0.18000000000000002,4
1,3,307,0,1,1,4,0,1,1,3,3,1,1,1,1,12,0,79d1b0215,3,-0.2,0.2,1,6,1,0,0,3.0,-0.04000000000000001,2
2,6,266,0,2,5,7,0,1,1,1,1,1,1,1,0,3,0,1c2a20543,4,0.5,3.2,1,61,0,1,1,4.0,1.6,3
1,3,307,0,1,2,5,0,1,1,2,2,2,1,1,0,12,0,c93191313,5,0.8,0.8,0,9,1,0,1,5.0,0.6400000000000001,2
2,3,266,0,1,1,6,0,2,1,2,1,2,1,1,0,12,0,1f7d6b89e,2,0.3,1.4,1,22,0,0,1,2.0,0.42,3
2,2,266,0,2,7,0,0,2,1,2,2,2,1,1,0,9,0,d6a2a2e37,0,0.3,1.0,1,44,0,0,1,0.0,0.3,4
2,3,266,0,1,4,0,0,2,1,1,1,2,1,1,0,12,0,5dc7d3dc7,18,0.1,3.0,1,69,0,0,1,18.0,0.30000000000000004,3
2,0,266,0,2,1,0,0,1,1,2,2,2,1,1,0,12,2,4fe4122ca,4,0.3,2.4,0,57,0,0,1,6.0,0.72,2
2,12,292,265,2,1,6,7,2,2,1,1,1,1,1,0,12,0,f22ff0f64,9,0.0,4.5,1,86,1,1,1,9.0,0.0,3
2,12,283,0,3,1,5,7,2,1,3,3,3,1,4,0,12,0,17ba9f283,2,0.4,2.5,1,80,0,1,1,2.0,1.0,1
1,6,307,0,2,2,0,0,2,1,2,2,2,2,1,0,3,0,411792ceb,5,0.3,3.7,1,159,1,1,1,5.0,1.11,4
1,15,307,0,2,2,0,0,2,2,1,1,1,1,1,0,12,0,a7b91a377,2,0.8,0.8,1,6,1,2,1,2.0,0.6400000000000001,4
1,84,141,0,1,5,0,0,3,2,3,3,3,1,1,0,3,0,3f2d1ff6c,2,0.3,1.5,1,71,0,3,1,2.0,0.44999999999999996,2
2,3,266,0,3,1,5,7,1,1,2,2,2,1,3,0,12,0,4482a8d57,3,0.3,1.0,1,23,0,0,1,3.0,0.3,1
2,10,266,0,1,2,7,0,2,1,2,2,2,1,1,0,6,0,96353db69,3,0.5,1.0,1,18,0,1,1,3.0,0.5,4
1,4,307,0,2,4,7,0,2,1,2,1,2,1,1,0,8,0,bec55c577,2,0.8,1.6,1,23,1,1,1,2.0,1.2800000000000002,4
1,4,141,307,2,5,0,0,3,2,3,3,2,1,1,0,12,0,c55f2f503,5,0.0,2.3,1,43,1,1,1,5.0,0.0,2
1,4,307,0,1,2,6,0,3,1,1,1,2,1,1,0,12,0,f06da7096,3,0.6,2.6,1,54,1,1,1,3.0,1.56,2
2,4,266,0,1,4,7,0,1,1,2,1,2,1,1,0,12,2,e53cf2373,4,0.3,2.4,1,44,0,1,1,6.0,0.72,3
1,3,307,0,2,1,2,7,2,2,2,1,2,1,1,0,12,0,865619d53,1,0.4,2.3,1,57,1,0,1,1.0,0.9199999999999999,3
1,3,307,0,1,3,0,0,3,1,1,1,2,1,2,0,12,0,e62e5aa26,9,0.2,2.7,1,137,1,0,1,9.0,0.54,2
1,12,205,0,1,1,2,7,2,1,1,1,2,1,1,0,8,0,d02feb234,1,0.9,1.8,1,14,0,1,1,1.0,1.62,1
2,2,266,0,1,3,7,0,2,1,2,2,2,1,1,0,12,0,655bbbcc8,5,0.0,0.1,1,13,0,0,1,5.0,0.0,1
1,2,152,307,1,1,2,0,1,1,3,1,2,1,1,0,3,0,c02ce1bc0,6,-0.2,1.0,1,74,1,0,1,6.0,-0.2,3
2,1,266,0,1,5,7,0,1,1,2,2,2,1,1,0,12,0,632a3742c,1,0.0,0.0,1,36,0,0,1,1.0,0.0,4
2,5,304,247,2,6,7,0,2,1,2,1,2,1,2,0,3,0,e00282d72,1,0.1,0.3,1,34,1,1,1,1.0,0.03,4
2,2,266,265,1,1,6,0,2,1,2,3,2,1,1,0,12,0,7c8053564,8,0.6,3.6,1,63,1,0,1,8.0,2.16,3
1,12,307,307,2,1,7,0,2,1,1,1,1,1,1,0,12,0,48553ec94,7,0.4,6.9,1,217,1,1,1,7.0,2.7600000000000002,1
1,60,103,0,2,1,0,0,2,2,1,1,1,1,1,0,12,0,576dcc546,0,0.9,0.9,1,18,0,2,1,0.0,0.81,1
1,6,307,0,2,2,0,0,2,1,1,1,1,1,1,0,12,0,143760a33,1,0.0,3.6,1,135,1,1,1,1.0,0.0,4
1,2,307,0,2,1,4,0,2,2,2,1,2,1,1,0,3,0,d5abad72c,3,0.3,2.9,1,60,1,0,1,3.0,0.87,1
1,72,128,0,1,2,7,0,2,1,1,1,1,1,1,250,3,0,461b33f39,1,-0.1,6.7,1,244,0,3,0,1.0,-0.67,4
2,3,266,0,1,4,7,0,2,1,2,1,2,1,1,30,12,0,5d9feff2e,2,0.3,1.6,1,27,0,0,0,2.0,0.48,1
2,5,300,299,1,1,2,7,2,1,2,2,2,1,2,0,3,0,6a3607d09,2,0.6,0.6,1,17,1,1,1,2.0,0.36,4
1,24,307,0,1,1,2,7,2,2,1,1,2,1,1,100,0,0,4effbea00,2,0.3,9.9,1,383,1,2,0,2.0,2.97,3
1,2,307,0,2,1,2,0,2,1,3,3,2,1,1,0,12,0,63df28877,1,0.5,1.8,1,16,1,0,1,1.0,0.9,0
1,3,307,0,2,2,0,0,2,2,1,1,2,1,1,0,12,0,09d7272ad,2,0.5,2.3,1,44,1,0,1,2.0,1.15,3
1,9,179,0,1,1,7,0,1,2,1,2,2,1,1,10,9,0,07bd5a7a9,1,0.0,0.5,0,28,0,1,0,1.0,0.0,4
2,12,266,265,3,2,3,7,2,1,2,1,1,1,2,0,0,0,efb2cb92c,5,0.3,1.4,1,47,1,1,1,5.0,0.42,4
1,2,307,307,1,5,0,0,2,2,2,1,2,1,1,0,9,0,938bcb826,3,0.0,1.9,1,107,1,0,1,3.0,0.0,1
1,15,179,0,1,7,0,0,2,2,1,1,1,1,1,500,12,0,e6e0ad572,0,0.4,3.8,1,35,0,2,0,0.0,1.52,1
2,1,265,0,2,1,0,0,2,2,1,1,2,1,1,0,12,1,b41cb9e51,2,0.4,3.2,1,88,0,0,1,3.0,1.2800000000000002,1
2,7,265,0,2,1,2,7,2,2,2,2,2,1,2,0,3,0,e4277c6de,7,0.4,3.6,1,58,0,1,1,7.0,1.4400000000000002,3
2,6,266,0,1,1,7,0,2,1,1,1,1,1,2,0,12,0,a77d17ef8,11,0.2,2.3,1,72,0,1,1,11.0,0.45999999999999996,4
1,12,307,119,3,2,5,7,2,2,1,1,1,1,2,0,8,0,43bae1c6d,4,0.9,0.9,1,12,1,1,1,4.0,0.81,2
2,1,266,0,3,1,4,7,1,1,2,2,2,1,4,0,12,0,bbd898405,5,0.0,0.0,1,16,0,0,1,5.0,0.0,2
2,4,266,266,3,1,7,0,1,1,2,2,2,1,3,0,12,0,ae30d5690,2,0.0,0.0,1,15,0,1,1,2.0,0.0,4
1,4,307,0,1,1,7,0,2,1,1,1,1,1,1,0,12,0,5dd3f3eb0,4,0.5,3.5,1,87,1,1,1,4.0,1.75,1
2,12,266,0,1,6,0,0,2,1,2,2,2,1,1,0,12,0,3d3f0380a,1,0.0,3.0,1,78,0,1,1,1.0,0.0,2
1,60,213,307,1,1,7,0,1,2,1,1,1,1,1,0,3,0,85fd5df90,2,0.4,6.4,1,438,1,2,1,2.0,2.5600000000000005,4
1,1,307,0,2,2,0,0,2,1,2,2,2,1,1,0,12,0,132a28bc9,5,0.1,0.2,1,6,1,0,1,5.0,0.020000000000000004,2
1,3,307,0,2,1,2,5,2,1,1,1,2,1,2,0,12,0,060b52c3b,14,0.2,3.1,1,110,1,0,1,14.0,0.6200000000000001,3
1,36,307,0,1,2,0,0,3,1,3,3,3,1,1,0,3,0,9ef3d0eec,1,0.0,3.0,0,58,1,2,1,1.0,0.0,4
1,3,307,0,1,5,0,0,2,1,3,1,2,1,1,0,3,0,8c2e6c331,6,0.2,1.3,1,37,1,0,1,6.0,0.26,2
1,2,307,0,2,2,5,7,2,2,2,1,2,1,2,0,12,0,b72a62a33,5,0.4,2.2,1,32,1,0,1,5.0,0.8800000000000001,4
2,2,266,0,1,1,0,0,1,1,3,3,3,1,1,0,3,0,8cc2eea7f,3,0.8,0.8,1,7,0,0,1,3.0,0.6400000000000001,1
1,2,307,0,2,5,7,0,2,1,2,1,2,1,1,0,3,0,3759a1d40,2,0.4,1.4,1,20,1,0,1,2.0,0.5599999999999999,2
1,2,307,307,1,2,0,0,2,2,1,1,2,1,1,0,12,0,6ed73fc84,1,0.0,0.0,1,2,1,0,1,1.0,0.0,2
2,4,266,265,2,3,7,0,2,1,1,1,2,1,1,120,12,0,db24c8108,7,0.4,2.4,1,49,1,1,0,7.0,0.96,2
2,2,303,266,2,1,3,0,1,1,2,1,2,1,1,0,3,0,ba77d1df1,1,0.1,1.5,1,28,1,0,1,1.0,0.15000000000000002,1
1,2,307,307,2,1,2,0,2,1,2,2,2,1,1,0,1,0,e3e339d6f,1,0.0,1.7,1,70,1,0,1,1.0,0.0,2
2,24,264,0,1,7,0,0,2,2,3,3,2,1,1,0,12,0,e2101b7d1,3,0.0,1.5,1,71,0,2,1,3.0,0.0,3
1,24,307,307,2,7,0,0,2,1,1,1,1,1,1,0,8,0,ee421d21a,5,0.0,1.5,1,53,1,2,1,5.0,0.0,2
1,1,307,213,3,1,2,0,2,1,2,2,2,1,6,0,3,0,f3c8fda0f,1,0.4,2.1,1,37,1,0,1,1.0,0.8400000000000001,2
1,2,109,0,1,2,5,0,1,2,3,3,3,1,1,0,12,0,06ed12b93,3,0.0,4.1,1,198,0,0,1,3.0,0.0,0
1,7,307,0,2,5,7,0,2,1,1,1,1,1,1,0,12,0,146aa46b3,4,0.3,2.2,1,56,1,1,1,4.0,0.66,3
1,24,189,0,1,1,0,0,4,2,1,1,1,1,1,0,8,0,1b47183f1,3,0.2,0.8,1,34,0,2,1,3.0,0.16000000000000003,2
1,2,307,0,1,1,3,7,2,1,1,1,2,1,1,0,12,0,a1fb1b5bb,3,0.5,2.1,1,41,1,0,1,3.0,1.05,3
1,2,307,0,1,1,2,0,2,2,2,2,2,1,1,0,9,0,87fa5c42b,3,0.0,1.5,1,25,1,0,1,3.0,0.0,2
1,4,218,307,1,5,7,0,2,1,1,1,2,1,1,0,12,0,eda2151fa,4,0.4,3.2,1,60,1,1,1,4.0,1.2800000000000002,1
2,8,299,0,1,3,0,0,2,1,1,1,1,1,1,0,12,0,c2346525a,2,0.5,1.1,1,17,0,1,1,2.0,0.55,2
2,0,265,0,1,2,3,0,1,2,3,3,3,2,1,0,3,0,09ffe1d02,1,0.3,1.4,1,56,0,0,1,1.0,0.42,4
2,2,266,285,1,3,4,7,1,2,2,2,2,1,1,0,12,0,1bcec6d18,3,0.9,0.9,1,89,1,0,1,3.0,0.81,2
1,2,307,0,1,1,0,0,2,1,2,1,2,1,1,0,12,0,70edbb1e3,6,0.5,2.9,1,75,1,0,1,6.0,1.45,1
2,12,266,0,1,4,0,0,2,1,2,1,1,1,1,0,12,0,7f9f1a2d0,4,0.2,4.8,1,133,0,1,1,4.0,0.96,1
1,36,109,307,1,3,0,0,2,2,1,1,1,1,1,0,12,0,5d822305a,2,0.7,3.7,1,52,1,2,1,2.0,2.59,3
2,3,285,0,1,3,5,7,2,2,3,3,3,1,2,200,12,0,f3f1dc170,4,0.4,2.0,1,53,0,0,0,4.0,0.8,4
2,1,265,265,3,1,4,7,1,2,2,2,2,1,6,0,8,0,7d2fe6bb6,1,0.4,1.8,1,75,0,0,1,1.0,0.7200000000000001,4
1,10,125,39,2,1,7,0,2,2,1,1,1,1,1,0,12,0,962c84aa9,6,0.3,16.4,1,505,1,1,1,6.0,4.919999999999999,2
2,2,266,0,3,1,2,0,1,2,2,1,2,1,2,0,3,0,5145f87a0,9,0.4,3.8,1,79,0,0,1,9.0,1.52,3
2,1,265,0,2,2,5,7,2,2,2,2,2,1,1,0,12,0,d99012d9f,4,0.8,1.6,1,20,0,0,1,4.0,1.2800000000000002,2
1,4,307,0,1,2,7,0,2,1,2,1,3,1,1,0,3,0,bd2f5699b,1,0.6,2.7,0,26,1,1,1,1.0,1.62,2
2,5,264,0,2,6,0,0,2,2,2,1,2,2,1,100,9,0,594c46c16,6,0.3,2.5,1,70,0,1,0,6.0,0.75,3
2,4,265,0,3,1,2,7,2,2,2,2,2,1,2,100,3,0,c7aa43e1a,8,0.4,0.4,1,25,0,1,0,8.0,0.16000000000000003,1
1,2,307,0,2,1,2,0,2,2,2,1,2,1,1,0,9,0,27dd38817,2,0.5,3.8,1,108,1,0,1,2.0,1.9,2
2,7,266,0,1,1,7,0,2,1,1,1,1,1,1,50,3,0,9ed224982,2,0.1,2.4,1,80,0,1,0,2.0,0.24,2
1,1,307,0,1,2,0,0,2,1,2,1,2,1,1,0,1,0,dc1b809db,2,0.0,0.0,1,12,1,0,1,2.0,0.0,3
1,2,307,0,2,2,7,0,2,1,2,1,2,1,1,5,9,0,201aad926,1,0.0,0.5,1,24,1,0,0,1.0,0.0,3
1,2,307,0,1,5,0,0,2,2,1,1,2,1,1,0,12,0,76a063a20,9,0.4,1.7,1,26,1,0,1,9.0,0.68,3
2,5,266,0,3,1,6,7,1,1,2,2,2,1,4,0,12,0,ed8e10562,6,0.7,0.7,0,7,0,1,1,6.0,0.48999999999999994,3
1,120,169,0,2,6,7,0,1,2,3,3,1,1,1,0,12,0,e4941c40c,5,0.4,3.1,1,83,0,3,1,5.0,1.2400000000000002,2
1,2,307,0,2,1,7,0,2,1,2,2,2,1,1,0,3,0,fabc9bfec,3,0.3,1.7,1,36,1,0,1,3.0,0.51,2
1,1,307,0,2,7,0,0,2,2,2,2,2,1,1,0,8,0,82aa52460,1,0.6,1.3,1,6,1,0,1,1.0,0.78,3
1,12,307,109,1,2,3,0,2,2,1,1,1,1,1,0,3,0,918471707,4,0.3,5.1,1,141,1,1,1,4.0,1.5299999999999998,3
2,2,266,0,2,1,7,0,2,1,2,1,2,1,1,0,12,0,752491221,3,0.5,2.6,1,55,0,0,1,3.0,1.3,1
1,96,19,200,1,2,3,4,2,1,1,1,1,1,1,0,3,0,4c2040263,2,0.4,2.5,1,35,1,3,1,2.0,1.0,3
2,4,266,0,2,1,7,0,1,2,1,1,2,1,1,0,3,0,53cd20574,5,0.1,2.4,1,104,0,1,1,5.0,0.24,0
1,1,218,307,2,1,0,0,2,3,2,1,2,1,1,0,3,0,60fa6acbe,6,0.1,0.2,1,15,1,0,1,6.0,0.020000000000000004,1
2,2,266,0,3,4,6,7,2,2,2,1,2,1,2,0,12,0,9ee623346,4,0.0,4.9,1,175,0,0,1,4.0,0.0,1
1,82,189,0,1,1,0,0,3,1,1,1,1,1,1,300,12,0,b9086e44f,3,0.2,2.9,1,70,0,3,0,3.0,0.58,0
1,96,207,0,1,2,0,0,1,2,3,3,2,1,1,0,12,0,021b0b7bd,1,0.2,2.5,1,71,0,3,1,1.0,0.5,4
2,2,266,0,3,2,6,0,1,1,2,2,2,1,3,0,7,0,70c1e9c61,3,0.0,0.0,1,36,0,0,1,3.0,0.0,2
1,1,307,0,2,1,2,0,2,1,2,2,2,1,1,0,12,0,f95b27325,2,0.1,8.1,1,220,1,0,1,2.0,0.81,2
1,12,205,0,2,1,7,0,1,3,1,1,2,1,1,650,12,0,67ef0c9a6,2,0.4,4.1,1,69,0,1,0,2.0,1.64,4
1,2,307,0,2,1,2,5,2,1,1,1,2,1,3,0,12,0,8d6b89eff,7,0.5,2.0,1,74,1,0,1,7.0,1.0,3
2,3,266,0,1,2,0,0,1,1,2,1,2,1,1,0,9,0,7fa04723a,2,-0.1,0.7,1,14,0,0,1,2.0,-0.06999999999999999,2
2,1,266,0,3,1,2,7,1,1,2,2,2,1,2,0,12,0,eef0fa0ef,3,0.4,0.8,0,11,0,0,1,3.0,0.32000000000000006,2
2,1,266,0,3,1,5,6,2,2,2,2,2,1,4,0,12,0,cbd066eaf,4,0.0,0.0,1,32,0,0,1,4.0,0.0,2
2,1,265,0,3,1,5,7,2,2,2,2,2,1,3,0,3,0,f792e0ff5,7,0.3,1.4,1,42,0,0,1,7.0,0.42,2
2,25,266,0,1,1,3,7,2,1,1,1,1,1,2,50,3,0,a06b5eb73,6,0.6,3.3,1,54,0,2,0,6.0,1.9799999999999998,4
1,5,307,0,2,1,2,0,2,1,1,1,2,1,1,0,12,0,d8f9d07f2,5,0.8,0.8,1,1,1,1,1,5.0,0.6400000000000001,2
2,5,266,0,2,3,0,0,2,1,1,1,2,1,1,0,12,0,77b09d551,2,0.8,0.8,1,1,0,1,1,2.0,0.6400000000000001,1
1,4,307,0,2,1,2,0,2,2,2,1,2,1,1,0,12,0,727a1c793,5,0.4,3.6,1,82,1,1,1,5.0,1.4400000000000002,4
2,12,265,0,1,6,7,0,1,2,3,3,3,2,1,1,3,0,6198e214e,5,0.2,4.9,1,93,0,1,0,5.0,0.9800000000000001,2
1,1,307,0,2,1,2,7,2,1,1,3,3,1,2,45,12,0,55b797c90,3,0.0,2.0,1,78,1,0,0,3.0,0.0,3
1,60,205,218,1,5,7,0,1,2,1,1,1,1,1,100,12,0,3a050484c,11,0.0,1.4,1,145,1,2,0,11.0,0.0,3
1,3,307,0,2,1,2,5,2,1,2,2,2,1,4,0,9,0,a031e3771,2,0.6,1.2,1,38,1,0,1,2.0,0.72,4
1,8,307,0,1,1,2,7,2,1,1,1,1,1,1,0,3,0,617ee6976,11,0.5,2.0,1,66,1,1,1,11.0,1.0,2
1,9,103,0,1,1,0,0,3,1,1,1,1,1,1,300,3,0,63051e3ca,1,-0.3,0.3,1,9,0,1,0,1.0,-0.09,1
1,10,307,0,2,2,7,0,2,1,1,1,1,1,1,50,12,0,03926867a,2,0.7,1.5,1,23,1,1,0,2.0,1.0499999999999998,3
2,1,266,0,1,2,7,0,1,1,2,2,2,1,1,0,12,0,d092253a0,4,0.0,0.0,1,24,0,0,1,4.0,0.0,4
2,1,266,305,2,1,5,7,2,1,2,1,2,1,1,30,12,0,b11103508,5,0.3,7.6,1,189,1,0,0,5.0,2.28,1
2,11,266,0,2,2,4,6,2,1,1,1,1,1,1,100,3,0,868904c66,1,0.6,2.0,1,56,0,1,0,1.0,1.2,4
2,4,266,0,1,6,0,0,2,1,1,2,2,1,1,0,12,0,93329ec1a,15,0.2,4.5,1,161,0,1,1,15.0,0.9,3
1,2,78,307,2,1,2,0,2,2,1,1,2,1,1,0,12,0,e21ecf520,5,0.0,1.0,1,26,1,0,1,5.0,0.0,1
1,1,307,0,2,1,2,7,1,2,1,1,2,1,1,0,8,0,41ae99ff2,5,0.5,3.3,1,40,1,0,1,5.0,1.65,3
1,67,179,0,2,2,0,0,1,2,1,1,1,1,1,300,3,0,9fb186834,1,0.1,4.2,1,163,0,3,0,1.0,0.42000000000000004,3
2,5,266,0,1,6,0,0,2,1,1,1,2,1,1,0,12,0,25d4bd6e1,0,0.1,2.4,1,95,0,1,1,0.0,0.24,2
1,12,307,218,2,2,7,0,2,2,1,1,1,1,1,0,12,0,bdb0f50e0,2,0.4,3.8,1,117,1,1,1,2.0,1.52,2
1,2,152,307,3,1,3,0,1,1,2,2,2,1,2,0,12,0,81614060c,6,0.2,5.6,1,150,1,0,1,6.0,1.1199999999999999,1
1,10,307,307,1,2,0,0,2,1,1,1,2,1,1,0,3,0,be38039cc,13,0.8,3.2,1,63,1,1,1,13.0,2.5600000000000005,3
1,12,307,0,2,2,0,0,2,1,1,1,1,1,1,0,3,0,77014fe37,14,0.2,1.0,1,27,1,1,1,14.0,0.2,4
2,8,266,299,2,1,6,7,2,2,2,2,1,1,1,0,12,0,03f8a64fe,1,0.7,2.8,1,44,1,1,1,1.0,1.9599999999999997,2
1,2,307,0,2,2,7,0,2,1,2,2,2,1,1,0,12,0,4cc49be2a,3,0.5,1.7,1,44,1,0,1,3.0,0.85,1
2,1,266,0,2,1,2,7,1,1,2,2,2,1,3,0,3,0,5096467b6,2,0.1,0.2,0,11,0,0,1,2.0,0.020000000000000004,4
1,6,307,0,2,1,2,5,2,1,1,1,1,1,1,0,8,0,714e287c7,3,0.8,2.4,1,25,1,1,1,3.0,1.92,3
2,1,266,0,2,2,4,0,1,1,2,2,2,1,1,0,12,0,babf0f6cd,6,0.2,2.0,1,70,0,0,1,6.0,0.4,2
1,1,307,307,1,1,2,0,2,2,2,1,2,1,1,0,12,0,7c3423bab,1,0.0,0.0,1,3,1,0,1,1.0,0.0,3
2,12,265,0,2,1,4,7,2,2,1,1,2,1,1,0,12,0,82216cb2a,2,0.7,0.7,1,31,0,1,1,2.0,0.48999999999999994,4
2,15,292,0,2,7,0,0,2,1,2,2,3,1,1,0,2,0,787086e9d,1,0.6,0.6,1,23,0,2,1,1.0,0.36,4
1,24,218,307,2,1,2,7,2,1,1,1,1,1,1,0,12,0,3e6fa700b,7,0.4,3.4,1,65,1,2,1,7.0,1.36,4
2,4,249,266,3,2,0,0,2,1,2,2,2,1,4,0,9,0,a05e81f9f,3,0.3,3.2,1,58,1,1,1,3.0,0.96,4
2,36,254,0,2,1,4,7,2,1,3,3,2,1,1,0,12,0,1dc24448c,4,0.3,1.6,1,32,0,2,1,4.0,0.48,4
2,11,266,0,3,1,4,7,2,1,3,3,2,1,14,0,3,0,06dd351e6,3,0.3,1.8,0,84,0,1,1,3.0,0.54,4
1,1,307,0,2,2,0,0,2,1,3,3,2,1,1,0,12,0,538b47698,1,0.3,1.3,1,21,1,0,1,1.0,0.39,3
1,47,307,0,1,1,0,0,2,1,1,1,2,1,1,0,0,0,9f56880b6,0,0.2,2.0,1,83,1,2,1,0.0,0.4,4
1,4,307,0,2,1,2,0,2,1,1,1,2,1,3,0,3,0,0ef640aaf,2,0.0,1.4,0,42,1,1,1,2.0,0.0,4
